AT,V,AP,AT_V,AT_RH,PE_Label
29.12,73.06,1009.98,2127.5072,2335.7152,2
17.3,43.72,1009.64,756.356,1346.978,3
15.02,42.07,1017.89,631.8914,1256.8736000000001,3
12.79,41.62,1010.52,532.3198,1046.6056999999998,3
19.89,51.43,1007.38,1022.9427000000001,1825.7031000000002,2
18.39,38.52,1019.66,708.3828000000001,1230.8427000000001,3
22.8,69.23,1011.8,1578.4440000000002,1754.46,2
21.98,58.79,1010.72,1292.2042,1908.963,2
20.01,68.63,1012.34,1373.2863,1390.4949,3
27.2,77.95,1009.48,2120.2400000000002,2136.016,2
14.07,42.99,1007.57,604.8693000000001,1351.4234999999999,3
20.29,49.69,1008.94,1008.2100999999999,1418.4739,3
28.22,76.2,1006.11,2150.364,1754.4374,2
29.98,47.93,1002.46,1436.9414,1281.0454,2
18.55,43.69,1016.84,810.4495,889.4725000000001,3
23.74,49.21,1012.78,1168.2454,1008.9499999999999,2
19.13,42.18,1001.45,806.9033999999999,1889.4700999999998,3
28.85,68.12,1012.05,1965.2620000000002,1336.0435000000002,2
22.76,58.96,1013.85,1341.9296000000002,1273.4220000000003,3
33.2,70.8,1008.75,2350.56,1972.412,2
30.85,70.94,1007.47,2188.4990000000003,1690.2715,2
8.07,43.69,1017.05,352.5783,704.8338,4
24.78,66.49,1010.55,1647.6222,1688.0136000000002,2
12.45,43.67,1013.61,543.6915,1137.183,4
32.8,68.67,1005.27,2252.3759999999997,1460.5839999999998,2
29.7,57.19,1008.41,1698.543,1635.579,2
5.4,39.4,1011.45,212.76000000000002,495.93600000000004,4
15.85,42.28,1007.4,670.138,1301.602,3
9.16,41.03,1021.3,375.83480000000003,696.8928,4
21.53,59.8,1016.46,1287.494,1608.7216,3
18.16,39.99,1008.13,726.2184000000001,1243.96,3
12.31,44.03,1007.78,542.0093,1162.3102000000001,3
23.77,64.15,1021.02,1524.8455000000001,1328.0299,2
24.94,67.69,1008.86,1688.1886,1720.1118000000001,2
22.53,70.98,1005.48,1599.1794000000002,2116.6935000000003,2
17.04,56.03,1020.38,954.7511999999999,1170.4776,3
10.48,40.0,1021.35,419.20000000000005,927.6896,4
7.08,39.99,1010.55,283.1292,647.3952,4
29.95,73.42,1011.44,2198.929,1986.2839999999997,2
13.56,42.34,1017.95,574.1304000000001,1272.3348,3
8.16,39.72,1020.54,324.1152,670.0176,4
18.95,46.21,1013.47,875.6795,1539.119,3
33.45,73.88,1006.23,2471.286,1476.4830000000002,2
28.03,60.23,1010.23,1688.2468999999999,1851.1012000000003,2
25.19,63.94,1012.78,1610.6486,1893.0285000000003,2
29.9,64.79,1016.9,1937.221,1442.376,2
24.13,45.61,1012.63,1100.5692999999999,1721.9168,3
25.6,56.9,1006.35,1456.64,2088.448,2
19.83,51.43,1007.36,1019.8568999999999,1817.2212,2
11.75,40.55,1018.09,476.4625,1147.9750000000001,4
6.28,41.06,1020.96,257.8568,570.9148,4
26.12,70.47,1009.93,1840.6764,1884.0356,2
7.92,36.08,1021.01,285.7536,648.1728,4
13.63,40.92,1021.89,557.7396000000001,1097.2150000000001,3
23.84,68.94,1007.45,1643.5295999999998,1700.984,2
5.25,40.07,1019.48,210.3675,355.425,5
13.91,44.58,1021.36,620.1078,1098.6118000000001,4
10.63,44.2,1018.63,469.84600000000006,959.4638000000001,4
22.48,67.45,1014.77,1516.276,1436.472,2
27.36,66.54,1011.31,1820.5344000000002,1239.408,2
27.99,66.91,1008.47,1872.8108999999997,1669.0437,2
30.93,71.85,1008.63,2222.3205,1808.4770999999998,1
20.37,44.58,1016.77,908.0946,1348.9014,3
7.01,37.8,1021.47,264.97799999999995,440.5084,4
16.98,63.09,1020.44,1071.2682,1616.1564,3
30.03,70.02,1010.07,2102.7006,1927.9260000000002,2
6.34,40.64,1020.62,257.6576,598.4326,4
14.59,35.71,1015.19,521.0089,789.7567,3
10.72,41.17,1019.68,441.34240000000005,650.8112000000001,4
26.89,56.85,1012.27,1528.6965,1178.8576,2
11.84,39.28,1016.97,465.0752,1071.7567999999999,4
29.59,71.77,1006.33,2123.6742999999997,1844.9365,1
12.02,39.69,1006.05,477.07379999999995,1017.6131999999999,4
18.89,43.56,1012.79,822.8484000000001,729.7207000000001,3
18.18,50.16,1010.22,911.9087999999999,1813.0914,3
27.82,52.84,1006.23,1470.0088,1451.6476,2
20.77,51.3,1013.89,1065.501,1842.7143999999998,3
28.21,73.06,1008.26,2061.0226000000002,2434.2409000000002,2
15.86,43.67,1011.11,692.6062000000001,1304.3264,3
25.65,69.23,1012.55,1775.7495,1590.813,2
31.18,70.36,1006.38,2193.8248,1769.1532,2
10.05,40.23,1019.71,404.3115,908.6205,4
30.33,70.36,1006.72,2134.0188,2132.5023,2
26.19,73.77,1001.31,1932.0363,2406.0753000000004,2
28.09,70.02,1010.84,1966.8618,1440.7361,2
19.02,47.45,1007.44,902.499,1459.9752,3
15.49,40.89,1007.16,633.3861,1272.6584,3
23.26,64.05,1012.96,1489.803,2054.0906,2
15.99,43.34,1014.2,693.0066,1257.7734,3
23.95,60.37,1004.96,1445.8615,1903.546,2
30.91,70.32,1011.92,2173.5912,2027.3869000000002,2
8.35,42.85,1010.46,357.7975,752.5854999999999,4
7.0,38.5,1014.09,269.5,569.24,4
20.53,49.16,1007.11,1009.2547999999999,1848.1106,2
25.04,65.48,1017.66,1639.6192,1429.2831999999999,2
24.51,51.95,1005.57,1273.2945000000002,1557.1203,2
21.23,68.08,1012.82,1445.3384,1583.1210999999998,2
7.01,40.72,1024.0,285.4472,605.4537,4
16.78,41.35,1000.23,693.8530000000001,1183.3256000000001,3
9.08,40.02,1031.2,363.38160000000005,684.0872,4
30.78,69.14,1007.27,2128.1292000000003,1932.0606000000002,2
23.02,63.47,1012.21,1461.0793999999999,1855.6422,2
25.56,74.67,1016.62,1908.5652,1945.1159999999998,2
17.53,42.24,1016.9,740.4672,1068.4535,4
21.12,62.96,1020.83,1329.7152,1477.5552,3
13.01,41.49,1019.82,539.7849,1208.1086,3
7.47,40.07,1015.45,299.3229,375.741,4
13.17,36.71,1012.82,483.4707,958.2492000000001,4
15.25,43.02,1012.04,656.0550000000001,631.8075,3
28.89,70.72,1009.36,2043.1008,2031.8337,2
27.19,62.91,1011.57,1710.5229,1459.0154,2
21.46,74.87,1009.23,1606.7102000000002,1858.0068,2
32.16,76.2,1008.04,2450.5919999999996,1663.9584,2
25.42,68.08,1011.2,1730.5936000000002,1946.6636,2
22.83,59.43,1005.51,1356.7868999999998,1916.1219,2
15.63,41.79,1006.7,653.1777000000001,1223.5164,3
30.83,77.3,1001.7,2383.1589999999997,1783.5155,2
15.78,43.99,1022.19,694.1622,1320.786,3
25.46,56.89,1012.59,1448.4194,1601.434,2
20.57,44.78,1008.89,921.1246,797.7046,3
10.02,42.44,1014.57,425.24879999999996,993.5831999999999,4
11.61,52.75,1020.94,612.4275,900.4716,3
23.14,51.19,1009.56,1184.5366,1786.4080000000001,2
15.04,38.01,1022.46,571.6704,1177.4816,3
10.27,52.75,1026.19,541.7425,788.5305999999999,4
21.19,74.93,1015.75,1587.7667000000001,1712.9996,2
12.69,40.71,1021.62,516.6099,1017.6111,4
28.37,71.64,1007.39,2032.4268000000002,2015.9722000000002,2
19.12,58.79,1017.34,1124.0648,1767.6440000000002,2
23.49,64.63,1020.75,1518.1586999999997,1530.6083999999998,3
19.0,58.95,1018.05,1120.05,1584.2199999999998,3
11.58,41.74,1020.41,483.34920000000005,857.9622,4
15.2,39.0,1016.1,592.8,1105.952,3
15.71,40.12,1012.81,630.2852,1531.0966,3
23.27,65.48,1019.05,1523.7196000000001,1427.8472,2
19.78,62.1,1019.72,1228.3380000000002,1549.9608,3
14.1,39.16,1008.19,552.156,1044.105,3
19.62,58.79,1017.59,1153.4598,1714.5918000000001,2
13.9,39.59,1011.84,550.301,1316.886,3
31.37,74.87,1009.22,2348.6719000000003,1774.9146,2
26.86,71.32,1007.38,1915.6551999999997,2179.4204,2
18.35,57.76,1019.64,1059.896,1430.199,3
30.29,59.22,1013.05,1793.7738,1831.3334,2
25.91,58.98,1010.02,1528.1717999999998,1951.2821000000001,2
15.98,42.99,1008.24,686.9802000000001,1338.8044,3
15.72,41.76,1023.07,656.4672,1052.4540000000002,3
22.81,71.85,1009.61,1638.8984999999998,1714.6277,2
13.73,41.78,1011.75,573.6394,681.6945,3
5.33,39.33,1009.61,209.6289,506.1901,5
14.71,52.72,1024.7,775.5112,1033.9659000000001,3
24.26,42.8,1013.72,1038.328,1494.9012,3
27.78,72.43,1006.72,2012.1054000000004,2070.4434,1
16.5,53.29,1017.7,879.285,1578.3899999999999,3
8.51,39.66,1015.16,337.50659999999993,737.0511,4
18.6,58.71,1009.8,1092.006,1607.4120000000003,2
6.52,39.85,1012.55,259.822,563.0672,4
14.76,40.71,1017.37,600.8796,1048.9932,3
28.8,70.02,1010.76,2016.576,1428.768,2
11.53,41.39,1018.39,477.2267,986.0455999999999,4
12.15,45.01,1018.89,546.8715,1093.743,3
9.61,44.03,1008.3,423.12829999999997,877.9695999999999,4
13.67,38.53,1009.3,526.7051,1118.8895,4
25.88,71.73,1010.01,1856.3724,1884.0639999999999,2
26.82,66.51,1016.32,1783.7982000000002,1495.4832,2
28.11,69.84,1004.68,1963.2024000000001,1885.6188,1
28.9,60.07,1015.96,1736.023,1302.234,2
26.97,71.58,1010.13,1930.5125999999998,2027.0651999999998,2
26.84,71.94,1006.6,1930.8696,2123.5808,1
25.28,67.69,1009.05,1711.2032,1732.6912000000002,2
9.02,38.08,1019.02,343.48159999999996,631.2196,4
12.89,36.71,1013.36,473.19190000000003,1125.1681,4
17.35,39.72,1003.0,689.142,1121.1570000000002,3
26.86,71.14,1007.11,1910.8204,2057.7446,1
15.43,39.16,1016.44,604.2388,1231.3139999999999,4
29.72,68.24,1009.92,2028.0927999999997,1974.0024,1
31.4,70.32,1011.62,2208.048,2041.314,2
21.6,59.8,1016.9,1291.68,1654.3440000000003,3
7.06,41.74,1021.95,294.6844,638.0827999999999,2
18.9,62.96,1020.69,1189.944,1522.7729999999997,3
27.77,63.9,1013.62,1774.503,1428.2111,2
13.2,40.83,1007.75,538.9559999999999,1253.7359999999999,4
22.59,60.32,1016.84,1362.6288,1775.1222,2
28.5,64.84,1011.47,1847.94,1550.685,2
27.98,67.9,1006.3,1899.842,2057.3694,2
27.64,75.6,1017.35,2089.584,1514.1192,2
9.6,37.73,1021.87,362.20799999999997,746.4,4
10.61,43.79,1016.03,464.6119,809.8612999999999,4
31.41,76.09,1007.68,2389.9869000000003,2214.0908999999997,2
28.53,66.51,1015.9,1897.5303000000001,1160.6004,2
7.24,41.17,1020.35,298.0708,583.2544,4
7.32,41.26,1010.11,302.0232,696.7176000000001,4
26.93,67.07,1005.65,1806.1950999999997,1622.8018,2
9.76,40.71,1020.88,397.3296,896.1632,4
22.85,59.15,1014.74,1351.5775,1460.5720000000001,2
13.24,40.83,1007.9,540.5892,1158.8972,4
29.14,61.5,1009.64,1792.1100000000001,1164.143,2
22.18,62.91,1012.14,1395.3437999999999,1527.3147999999999,2
15.07,43.48,1015.22,655.2436,870.1418000000001,3
25.43,72.39,1002.65,1840.8777,2241.1459,2
14.64,39.58,1011.46,579.4512,1052.6160000000002,3
14.43,41.76,1024.02,602.5967999999999,1205.9151,3
8.44,41.17,1019.9,347.4748,596.8768,4
32.33,69.89,1014.18,2259.5436999999997,1646.5668999999998,1
23.62,61.87,1010.07,1461.3694,1151.9474,2
25.83,70.47,1006.24,1820.2400999999998,2113.6688999999997,2
17.74,49.69,1006.09,881.5005999999998,1431.618,3
23.54,67.83,1009.44,1596.7181999999998,1541.3992,1
26.07,69.23,1013.32,1804.8261000000002,1408.5621,2
27.38,77.24,1008.25,2114.8311999999996,2258.5762,2
23.54,41.1,1002.05,967.494,895.6969999999999,2
28.73,50.05,1005.79,1437.9365,1505.452,2
14.93,43.02,1012.11,642.2886000000001,680.2108000000001,3
34.76,68.94,1006.75,2396.3543999999997,1435.9356,1
23.64,63.31,1014.5,1496.6484,1461.6612,2
29.84,58.9,1005.24,1757.576,1676.4112,2
10.33,40.6,1015.0,419.398,915.4446,4
25.74,59.07,1007.37,1520.4617999999998,2056.3686,2
31.92,75.33,1002.13,2404.5336,2098.1016000000004,2
13.97,39.16,1016.05,547.0652,1181.862,4
25.44,61.25,1012.57,1558.2,2229.8160000000003,2
12.88,44.71,1018.73,575.8648000000001,669.1160000000001,3
7.74,42.49,1009.07,328.87260000000003,697.4514,4
11.8,43.99,1020.86,519.0820000000001,1161.592,3
11.87,40.67,1011.43,482.7529,746.8604,4
18.41,42.04,1011.69,773.9564,1194.4407999999999,3
12.65,44.34,1014.74,560.9010000000001,1174.0465000000002,4
7.05,43.65,1018.41,307.73249999999996,510.138,4
12.6,41.5,1013.07,522.9,1086.3719999999998,4
30.69,71.98,1004.53,2209.0662,2021.2434,2
27.76,72.58,1009.04,2014.8208,2358.4896,1
16.31,52.75,1024.4,860.3525,908.3038999999999,3
25.21,63.21,1012.24,1593.5241,2146.3794000000003,2
29.53,77.54,1010.39,2289.7562000000003,1952.8189,2
26.71,76.86,1002.86,2052.9306,1989.895,2
15.94,41.76,1023.32,665.6543999999999,1070.6898,3
7.33,41.16,1023.17,301.70279999999997,677.5119000000001,3
14.31,40.78,1024.3,583.5618000000001,1093.4270999999999,3
12.57,41.79,1014.99,525.3003,1103.646,3
30.61,69.13,1009.32,2116.0692999999997,1688.7537,1
14.94,40.0,1017.69,597.6,977.5242000000001,3
14.65,44.84,1023.39,656.9060000000001,1285.6840000000002,3
25.76,74.87,1010.18,1928.6512000000002,1678.2640000000004,2
24.4,71.14,1009.7,1735.8159999999998,1445.944,2
34.18,78.05,1010.71,2667.749,2282.1985999999997,2
23.02,67.25,1017.17,1548.095,1657.44,2
8.22,40.77,1009.11,335.12940000000003,785.9142,4
7.16,38.56,1019.17,276.0896,501.916,4
28.32,77.95,1014.61,2207.5440000000003,2185.4544,2
15.5,44.34,1019.21,687.2700000000001,1010.7549999999999,3
26.79,62.44,1011.51,1672.7676,1941.2033999999999,2
13.62,42.34,1017.87,576.6708,1221.3054,3
8.86,40.23,1017.57,356.4377999999999,801.5641999999999,4
7.14,44.71,1019.98,319.2294,513.366,4
27.29,64.45,1013.46,1758.8405,1237.6015,2
24.06,58.98,1010.66,1419.0587999999998,1952.7096,2
18.36,56.65,1020.29,1040.094,1505.52,3
13.83,40.78,1024.85,563.9874,1010.6963999999999,3
21.43,60.95,1015.27,1306.1585,1617.7506999999998,2
19.08,58.59,1013.42,1117.8971999999999,1314.2303999999997,3
31.46,71.29,1008.57,2242.7834000000003,1314.7134,2
24.54,66.49,1011.1,1631.6645999999998,1696.6956,2
10.41,41.01,1020.12,426.91409999999996,981.3507,4
10.49,42.49,1009.81,445.7201,827.8708,4
15.03,44.45,1020.94,668.0835,985.5170999999998,3
8.53,40.02,1031.27,341.3706,729.9120999999999,4
14.64,39.31,1008.84,575.4984000000001,1160.952,3
24.31,58.62,1017.29,1425.0521999999999,1566.5364,2
33.95,80.18,1010.3,2722.1110000000003,1924.6255,2
10.39,40.22,1006.59,417.8858,911.9303,4
19.69,56.65,1020.77,1115.4385,1237.1227000000001,3
21.45,45.09,1013.83,967.1805,1120.9769999999999,3
26.04,72.43,1006.82,1886.0772000000002,2210.2751999999996,2
24.39,71.85,1009.73,1752.4215,1761.9335999999998,2
19.69,39.72,1001.49,782.0868,1188.0946000000001,3
15.37,43.67,1011.9,671.2079,1406.0476,3
22.3,57.19,1006.4,1275.337,1678.7440000000001,2
18.64,43.79,1016.01,816.2456,953.8088,3
7.3,39.72,1020.85,289.95599999999996,568.159,4
28.59,68.08,1013.2,1946.4071999999999,1228.2264,2
14.48,44.06,1018.73,637.9888000000001,1098.7423999999999,3
10.16,41.55,1005.69,422.14799999999997,589.6864,4
30.75,71.25,1000.07,2190.9375,2013.2024999999999,2
12.54,44.03,1007.05,552.1362,1053.7362,4
27.28,78.92,1011.05,2152.9376,2059.0944000000004,2
23.54,65.27,1013.78,1536.4558,1513.1512,2
26.68,62.91,1012.33,1678.4388,1621.6104,2
9.88,40.0,1021.4,395.20000000000005,909.5528,4
9.27,40.22,1008.1,372.83939999999996,827.2547999999999,4
26.38,65.12,1016.1,1717.8656,1254.8966,2
26.64,58.69,1007.99,1563.5016,2016.1152000000002,2
23.63,58.62,1016.45,1385.1906,1653.3910999999998,2
24.39,51.86,1014.92,1264.8654,1462.9122,2
23.09,63.76,1009.82,1472.2184,1670.7924,2
32.38,67.17,1006.97,2174.9646000000002,1944.0952000000002,2
27.44,58.9,1003.86,1616.2160000000001,1831.3455999999999,2
9.37,44.77,1020.61,419.4949,818.0947,4
30.96,71.77,1006.26,2221.9991999999997,1633.4496,1
12.06,48.04,1010.01,579.3624,1207.5678,3
20.1,58.95,1018.46,1184.8950000000002,1625.4870000000003,2
9.64,36.66,1027.1,353.4024,675.8604,4
28.02,71.77,1006.5,2010.9953999999998,2028.9281999999998,1
25.24,71.14,1008.73,1795.5736,2003.8036,2
24.96,60.27,1018.68,1504.3392000000001,1746.4512,2
27.5,49.3,1004.02,1355.75,1628.8249999999998,2
20.83,44.78,1008.51,932.7674,747.7969999999999,3
28.44,69.84,1003.25,1986.2496,1940.7456,1
21.89,58.05,1011.31,1270.7145,1876.1918999999998,2
16.87,52.05,1012.7,878.0835,1208.3980999999999,3
23.48,51.43,1007.13,1207.5764,1991.8084,2
15.23,37.87,1020.17,576.7601,1294.8546,3
23.57,66.75,1018.06,1573.2975000000001,1890.0783,2
22.17,60.27,1018.21,1336.1859000000002,1985.3235000000002,2
30.97,69.13,1009.78,2140.9561,1824.7524,2
23.84,49.21,1013.6,1173.1664,1135.4992,2
23.55,61.87,1009.65,1457.0384999999999,1291.2465,2
17.32,42.24,1017.35,731.5968,1090.4672,4
21.61,41.54,1014.5,897.6794,1634.1482,3
12.85,41.14,1027.04,528.649,1108.8265000000001,3
22.39,58.18,1008.52,1302.6502,1958.6772,2
22.22,66.05,1016.15,1467.6309999999999,1790.4876,2
24.67,70.94,1007.99,1750.0898,1866.0388,2
6.76,39.22,1013.91,265.12719999999996,520.52,4
13.35,39.18,1023.24,523.053,827.433,3
11.43,44.78,1013.43,511.8354,942.4035,4
13.18,37.91,1018.09,499.65379999999993,1170.9112,3
29.53,71.14,1011.39,2100.7642,1577.1973,2
25.07,56.85,1011.25,1425.2295000000001,1303.3893,2
28.36,66.75,1017.71,1893.03,1491.736,2
32.67,77.95,1014.62,2546.6265000000003,1657.3491,2
22.3,74.87,1009.69,1669.601,1921.8140000000003,2
16.85,49.78,1005.61,838.7930000000001,1686.685,3
7.0,39.81,1017.47,278.67,613.5500000000001,4
12.74,41.5,1012.94,528.71,1099.2072,3
32.88,72.29,1008.5,2376.8952000000004,2062.8912,2
17.46,53.29,1018.07,930.4434,1589.0346000000002,3
29.05,64.84,1011.1,1883.602,1492.8795,2
11.32,36.18,1015.03,409.5576,732.1776000000001,4
19.65,57.85,1011.73,1136.7525,1844.9385,3
22.69,64.45,1012.82,1462.3705000000002,1021.7307000000001,3
28.31,74.34,998.42,2104.5654,2243.0013,2
27.97,66.17,1010.81,1850.7749,1782.5280999999998,2
21.45,69.94,1010.5,1500.213,1762.5465,2
21.45,66.05,1014.81,1416.7724999999998,1581.5085000000001,3
20.51,45.38,1014.29,930.7438000000001,1418.0614,3
14.57,44.45,1021.42,647.6365000000001,964.9711000000001,3
22.21,48.14,1015.08,1069.1894,1483.628,2
15.06,41.85,1016.78,630.2610000000001,1328.7438000000002,3
24.84,59.22,1013.18,1471.0248,2063.7072,2
24.44,47.93,1003.13,1171.4092,1638.4576000000002,2
27.05,59.15,1012.83,1600.0075,1523.1855,2
33.92,77.95,1010.15,2644.0640000000003,1997.5488,2
15.42,39.82,1012.89,614.0244,1288.1868000000002,3
26.87,74.99,1002.48,2014.9813,1932.2217,2
8.69,41.04,1026.87,356.63759999999996,697.6332,4
14.19,49.83,1006.52,707.0876999999999,1287.3167999999998,3
18.23,45.01,1012.24,820.5323,1346.4678000000001,3
25.47,56.89,1013.02,1448.9883,1609.9587,2
12.62,40.83,1010.06,515.2746,1028.7823999999998,4
13.61,42.34,1017.57,576.2474,1243.2734999999998,3
23.91,67.69,1008.28,1618.4678999999999,1595.0360999999998,2
14.73,39.52,1017.01,582.1296000000001,1093.1133,4
21.62,50.05,1007.2,1082.081,2008.4980000000003,2
15.29,38.73,1000.9,592.1816999999999,1241.0892999999999,3
23.66,72.43,1008.0,1713.6938000000002,2117.3334,2
25.14,60.29,1017.91,1515.6906,1339.962,2
22.56,48.92,1010.7,1103.6352,1164.7728,2
13.56,39.58,1011.05,536.7048,998.2872000000001,4
28.74,71.14,1011.53,2044.5636,1396.764,2
6.93,38.68,1017.61,268.0524,424.6704,4
13.52,39.3,1018.99,531.3359999999999,935.8543999999999,3
28.69,67.79,1011.01,1944.8951000000002,1905.0160000000003,2
7.9,43.79,1016.14,345.94100000000003,656.095,4
19.5,65.12,1015.53,1269.8400000000001,1440.4650000000001,3
22.27,48.98,1014.47,1090.7846,1098.5791,3
27.83,59.57,1011.22,1657.8330999999998,1977.3214999999998,2
25.34,64.27,1013.38,1628.6018,1672.9468,2
23.57,67.9,1006.08,1600.4030000000002,1652.7284000000002,2
29.73,73.06,1010.27,2172.0738,2522.2932,2
27.63,64.96,1006.3,1794.8447999999999,2082.7493999999997,2
17.28,39.99,1007.09,691.0272000000001,1283.0400000000002,3
20.58,39.53,1005.68,813.5274,1277.8122,3
24.6,49.3,1003.72,1212.78,1777.5960000000002,2
29.98,76.09,1007.62,2281.1782000000003,2266.488,2
12.19,41.17,1019.43,501.8623,798.0793,4
30.71,68.27,1007.76,2096.5717,2089.5084,1
24.92,63.94,1017.7,1593.3848,1119.4064,2
25.94,60.75,1007.22,1575.855,1679.8744000000002,2
23.92,71.98,1006.22,1721.7616000000003,2223.6032,2
11.04,39.96,1025.75,441.1584,1042.6175999999998,3
22.1,65.94,1009.79,1457.2740000000001,1493.297,2
19.45,41.1,1001.88,799.395,1014.512,3
24.56,63.21,1013.79,1552.4376,2023.2527999999998,2
31.86,73.88,1005.6,2353.8167999999996,1837.6848,2
22.49,45.61,1013.1,1025.7688999999998,1702.2680999999998,3
19.13,50.78,1008.51,971.4214,1674.6402,2
20.55,68.63,1012.5,1410.3464999999999,1378.2884999999999,3
15.92,41.2,1016.04,655.904,1168.0504,3
18.4,43.69,1016.59,803.8959999999998,964.8959999999998,3
12.73,44.34,1015.11,564.4482,1190.8915,4
7.68,39.96,1023.73,306.8928,671.8464,4
14.02,44.85,1016.54,628.797,1061.7346,3
30.94,64.44,1014.36,1993.7736,1663.3344,2
9.42,41.4,1030.38,389.988,827.076,4
11.12,41.54,1020.13,461.92479999999995,834.7783999999999,4
3.92,41.31,999.22,161.9352,373.4192,4
20.38,66.54,1013.95,1356.0852,1585.5639999999999,2
25.6,73.67,1005.78,1885.9520000000002,2171.392,2
23.22,59.15,1014.58,1373.463,1745.6796000000002,2
25.14,60.37,1006.63,1517.7018,1940.0538000000001,2
7.92,42.28,1008.55,334.8576,646.9056,4
24.77,69.71,1009.86,1726.7166999999997,2119.3212,2
30.36,69.82,1010.02,2119.7351999999996,1646.1191999999999,2
21.81,65.06,1014.6,1418.9586,1448.4020999999998,2
27.12,70.32,1009.94,1907.0783999999999,1428.4104000000002,1
8.97,39.66,1021.63,355.7502,708.0918,4
23.31,60.37,1005.17,1407.2246999999998,1928.9025,2
20.8,69.45,1013.7,1444.5600000000002,1715.584,2
9.31,41.39,1018.3,385.34090000000003,872.1608000000001,4
27.5,59.54,1004.88,1637.35,1999.25,2
10.47,41.06,1022.24,429.89820000000003,849.7452000000001,4
13.86,50.59,1019.2,701.1774,1347.4692,3
23.42,50.05,1006.79,1172.171,2024.659,2
15.56,41.1,1003.55,639.5160000000001,1196.8752000000002,3
16.96,46.36,1019.91,786.2656000000001,1511.3056000000001,3
18.68,62.1,1019.78,1160.028,1562.9556,3
18.33,49.64,1025.36,909.9011999999999,1146.9080999999999,3
13.78,40.1,1014.49,552.578,1128.0308,2
12.19,41.06,1021.35,500.5214,914.0062,4
15.56,41.04,1025.8,638.5824,1008.4436000000001,3
32.87,70.8,1009.54,2327.196,1967.2694999999999,2
25.76,57.32,1011.93,1476.5632,1123.3936,2
11.27,40.69,1014.35,458.57629999999995,976.3200999999999,4
26.69,70.36,1006.82,1877.9084,1822.6601000000003,2
6.45,35.77,1018.86,230.71650000000002,437.56800000000004,4
23.86,74.93,1016.88,1787.8298000000002,1704.5584,2
27.16,47.43,1009.17,1288.1988,1243.6564,2
33.97,72.29,1008.98,2455.6913,1505.5503999999999,2
10.37,40.03,1017.47,415.11109999999996,938.1738999999999,4
25.15,71.14,1011.68,1789.1709999999998,1768.7994999999999,2
10.52,41.48,1018.0,436.36959999999993,725.7747999999999,3
28.88,66.56,1006.26,1922.2528,1708.252,1
19.89,68.08,1012.65,1354.1112,1596.1725000000001,2
19.31,43.56,1013.65,841.1436,802.1374,3
7.14,41.22,1016.6,294.3108,693.2225999999999,2
28.18,71.14,1011.56,2004.7252,1353.4854,2
26.08,57.32,1012.2,1494.9055999999998,1227.3247999999999,2
29.01,64.79,1017.62,1879.5579000000002,1285.4331000000002,2
21.84,58.86,1014.13,1285.5024,1521.5928000000001,2
16.82,49.15,1020.68,826.703,1212.2174,3
29.03,67.79,1010.86,1967.9437000000003,1568.4909,2
14.78,41.17,1016.42,608.4926,996.4676,3
15.55,43.71,1024.34,679.6905,1237.9355,3
30.22,70.32,1011.63,2125.0703999999996,1993.6134,2
25.97,68.12,1013.11,1769.0764000000001,1609.3609,2
19.21,53.16,1013.18,1021.2035999999999,1568.3044,3
18.94,48.7,1007.82,922.3780000000002,1759.1472,3
22.2,44.05,1007.34,977.9099999999999,1667.8859999999997,2
26.9,77.95,1017.47,2096.855,2033.1019999999999,2
16.58,46.18,1010.4,765.6643999999999,1596.4882,3
10.72,35.76,1019.71,383.3472,667.4272,4
13.64,34.03,1018.32,464.16920000000005,848.4080000000001,3
24.34,70.79,1006.82,1723.0286,2084.9644,2
30.9,73.68,1014.95,2276.712,1263.81,2
7.76,39.61,1021.63,307.3736,625.9992,4
9.08,36.18,1020.24,328.5144,620.7996,4
9.45,39.04,1023.08,368.92799999999994,716.4045,4
28.71,51.43,1006.4,1476.5553,1860.1209000000003,2
25.3,49.3,1003.67,1247.29,1747.724,2
24.47,48.6,1002.49,1189.242,1836.2288,2
15.59,52.05,1013.67,811.4594999999999,1224.5945,3
29.72,77.95,1014.9,2316.674,2161.5356,2
32.81,71.32,1007.69,2340.0092,1551.5849,2
29.2,70.79,1004.8,2067.068,1861.208,1
25.34,70.47,1006.46,1785.7097999999999,2127.0396,2
10.37,37.83,1006.5,392.29709999999994,943.5662999999998,4
13.12,52.75,1023.69,692.0799999999999,885.5999999999999,3
14.8,44.21,1021.59,654.308,1320.752,3
11.51,41.06,1021.3,472.60060000000004,899.0461,4
14.4,41.26,1021.41,594.144,1052.784,3
22.36,58.79,1016.69,1314.5444,1645.696,2
20.61,44.63,1008.54,919.8243,1598.0994,3
13.86,41.78,1010.75,579.0708,802.4939999999999,3
12.27,39.82,1012.18,488.59139999999996,1050.0665999999999,4
13.13,50.59,1020.26,664.2467,1148.0872,4
25.1,60.37,1005.83,1515.287,1820.5030000000002,2
8.47,42.02,1005.37,355.90940000000006,785.4231000000001,4
21.18,60.1,1011.02,1272.9180000000001,1656.0642,3
11.02,43.02,1012.32,474.0804,733.2708,4
28.69,58.33,1013.67,1673.4877000000001,978.3290000000001,2
18.85,41.1,1001.95,774.7350000000001,1163.9875000000002,3
29.83,62.66,1007.98,1869.1477999999997,1404.0981,2
